Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META,BRK-B,JNJ
2024-07-31,220.37562561035156,186.97999572753906,438.5,170.3291015625,150.00047302246094,472.1009521484375,412.7691345214844,116.9636001586914,232.07000732421875
2024-08-01,216.68417358398438,184.07000732421875,431.80999755859375,169.5546112060547,152.76573181152344,494.8792724609375,411.545654296875,109.15736389160156,216.86000061035156
2024-08-02,218.17263793945312,167.89999389648438,428.3599853515625,165.4835662841797,155.97767639160156,485.3344421386719,403.04058837890625,107.21829223632812,207.6699981689453
2024-08-05,207.6639404296875,161.02000427246094,413.7200012207031,158.12586975097656,153.23138427734375,472.9957580566406,389.8785705566406,100.4015884399414,198.8800048828125
2024-08-06,205.63958740234375,161.92999267578125,422.1400146484375,157.17263793945312,151.06475830078125,491.250244140625,394.2790832519531,104.19976806640625,200.63999938964844
2024-08-07,208.209716796875,162.77000427246094,427.0199890136719,157.8180389404297,150.99822998046875,486.1099853515625,393.11480712890625,98.86233520507812,191.75999450683594
2024-08-08,211.67291259765625,165.8000030517578,431.5400085449219,160.88624572753906,152.2526092529297,506.7009582519531,397.3180236816406,104.9194107055664,198.83999633789062
2024-08-09,214.5804443359375,166.94000244140625,431.6700134277344,162.51467895507812,152.6326904296875,514.7940673828125,400.60357666015625,104.69952392578125,200.0
2024-08-12,216.1103973388672,166.8000030517578,430.3900146484375,161.14439392089844,151.92950439453125,512.984619140625,401.383056640625,108.96745300292969,197.49000549316406
2024-08-13,219.8259735107422,170.22999572753906,432.4100036621094,163.00119018554688,150.51361083984375,525.5022583007812,408.4870300292969,116.08402252197266,207.8300018310547
2024-08-14,220.27305603027344,170.10000610351562,438.4700012207031,159.2379608154297,150.59915161132812,523.7324829101562,411.29901123046875,118.0230941772461,201.3800048828125
2024-08-15,223.25344848632812,177.58999633789062,440.8399963378906,160.16139221191406,151.17880249023438,534.2417602539062,416.162109375,122.80079650878906,214.13999938964844
2024-08-16,224.57479858398438,177.05999755859375,444.510009765625,161.80967712402344,151.46388244628906,524.3886108398438,413.6317138671875,124.51995849609375,216.1199951171875
2024-08-19,224.4158477783203,178.22000122070312,448.7699890136719,165.49346923828125,151.6919403076172,526.238037109375,416.6562805175781,129.9373779296875,222.72000122070312
2024-08-20,225.03176879882812,178.8800048828125,448.3599853515625,165.99989318847656,152.19558715820312,523.70263671875,419.8885192871094,127.18867492675781,221.10000610351562
2024-08-21,224.92250061035156,180.11000061035156,446.6000061035156,164.67926025390625,153.40243530273438,532.0841064453125,419.2361755371094,128.4380645751953,223.27000427246094
2024-08-22,223.06471252441406,176.1300048828125,449.0299987792969,162.64373779296875,154.2766876220703,528.8727416992188,410.7454528808594,123.68036651611328,210.66000366210938
